Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2009-03-20,78.76000213623047,78.91000366210938,76.52999877929688,76.70999908447266,56.354034423828125,371078200,0.561,0.0,0.0
2009-03-23,78.73999786376953,82.29000091552734,78.30999755859375,82.22000122070312,60.40187072753906,419933300,0.0,0.0,0.0
2009-03-24,81.23999786376953,82.36000061035156,80.51000213623047,80.5999984741211,59.21178436279297,330271000,0.0,0.0,0.0
2009-03-25,81.2300033569336,82.69999694824219,79.05999755859375,81.44999694824219,59.836219787597656,441775100,0.0,0.0,0.0
2009-03-26,82.25,83.30000305175781,81.31999969482422,83.11000061035156,61.05574035644531,422025200,0.0,0.0,0.0
2009-03-27,82.05000305175781,82.52999877929688,81.30999755859375,81.61000061035156,59.95375442504883,322332300,0.0,0.0,0.0
2009-03-30,79.80000305175781,79.87000274658203,77.95999908447266,78.79000091552734,57.88209915161133,324108500,0.0,0.0,0.0
2009-03-31,79.55999755859375,81.08000183105469,79.05000305175781,79.5199966430664,58.41837692260742,364238300,0.0,0.0,0.0
2009-04-01,78.52999877929688,81.41999816894531,78.33000183105469,81.05999755859375,59.54973602294922,377018300,0.0,0.0,0.0
2009-04-02,83.08000183105469,84.61000061035156,81.12999725341797,83.43000030517578,61.290802001953125,476230700,0.0,0.0,0.0
2009-04-03,83.48999786376953,84.27999877929688,82.66999816894531,84.26000213623047,61.90056228637695,284646300,0.0,0.0,0.0
2009-04-06,83.33999633789062,84.27999877929688,82.29000091552734,83.5999984741211,61.41572570800781,264866600,0.0,0.0,0.0
2009-04-07,82.25,82.6500015258789,81.51000213623047,81.6500015258789,59.983131408691406,258947800,0.0,0.0,0.0
2009-04-08,82.05999755859375,82.94000244140625,81.54000091552734,82.52999877929688,60.62963104248047,230402800,0.0,0.0,0.0
2009-04-09,84.66999816894531,85.81999969482422,84.33000183105469,85.80999755859375,63.03925323486328,269653500,0.0,0.0,0.0
2009-04-13,84.91999816894531,86.54000091552734,84.58000183105469,85.83000183105469,63.053955078125,224847500,0.0,0.0,0.0
2009-04-14,85.02999877929688,85.76000213623047,84.08000183105469,84.3499984741211,61.966670989990234,276598800,0.0,0.0,0.0
2009-04-15,83.83999633789062,85.41999816894531,83.61000061035156,85.25,62.62784194946289,250726100,0.0,0.0,0.0
2009-04-16,85.93000030517578,87.1500015258789,84.7699966430664,86.5,63.54612731933594,335202900,0.0,0.0,0.0
2009-04-17,86.83000183105469,87.6500015258789,86.13999938964844,87.08000183105469,63.97224044799805,262649000,0.0,0.0,0.0
2009-04-20,85.54000091552734,87.05000305175781,83.33999633789062,83.43000030517578,61.290802001953125,293690100,0.0,0.0,0.0
2009-04-21,82.81999969482422,85.12999725341797,82.75,85.05999755859375,62.48826599121094,114090900,0.0,0.0,0.0
2009-04-22,84.29000091552734,86.33999633789062,84.06999969482422,84.54000091552734,62.10624694824219,340395200,0.0,0.0,0.0
2009-04-23,84.70999908447266,85.41999816894531,83.62999725341797,85.37000274658203,62.71600341796875,324903700,0.0,0.0,0.0
2009-04-24,86.02999877929688,87.30999755859375,85.69000244140625,86.66000366210938,63.6636962890625,287703000,0.0,0.0,0.0
2009-04-27,85.68000030517578,87.01000213623047,85.54000091552734,85.83999633789062,63.06129837036133,289581600,0.0,0.0,0.0
2009-04-28,84.97000122070312,86.58999633789062,84.76000213623047,85.56999969482422,62.862918853759766,247926300,0.0,0.0,0.0
2009-04-29,86.5199966430664,88.36000061035156,86.30000305175781,87.38999938964844,64.19999694824219,311505700,0.0,0.0,0.0
2009-04-30,88.55000305175781,89.0199966430664,86.91999816894531,87.41999816894531,64.22203063964844,301419800,0.0,0.0,0.0
2009-05-01,87.44000244140625,88.20999908447266,86.72000122070312,87.88999938964844,64.56731414794922,236110300,0.0,0.0,0.0
2009-05-04,88.55000305175781,90.94000244140625,88.37999725341797,90.87999725341797,66.76386260986328,287120000,0.0,0.0,0.0
2009-05-05,90.56999969482422,90.93000030517578,89.83999633789062,90.56999969482422,66.5361328125,243036300,0.0,0.0,0.0
2009-05-06,91.68000030517578,92.19999694824219,90.61000061035156,92.13999938964844,67.68949127197266,291941000,0.0,0.0,0.0
